filename,artist,title,style,genre,date
19744.jpg,831614e9da7ff241dc5783f098dd0107,Salomé ,Neoclassicism,religious painting,1924
10143.jpg,0682c5c8975d0d3514685b555b2f143d,The wardrobe,Impressionism,genre painting,1924
100536.jpg,9d9024ce2ab34bcad6eb8e5c3368ba25,Dos Parejas ,Surrealism,nude painting (nu),1924
12475.jpg,349493c7240669fdf037e3d2c2fcd9a9,Larkspur,Impressionism,flower painting,1924
12881.jpg,f1cff986926d66d5db074602691020cc,The New Eve,Metaphysical art,portrait,1924
1235.jpg,795985c5c0e7c704a354a487bdffeef5,Black Relationship,Abstract Art,abstract,1924
101426.jpg,b4b4adc247a5edb604ffe6ddc66f1832,Landscape,Expressionism,landscape,1924
15395.jpg,ce3d8977aae5986601232aa58d15282a,Rocks in Sorrento,Post-Impressionism,landscape,1924
101372.jpg,ad276abbcb8ce699bd928b6ca1281abe,View of Fuji from Izumo,Sōsaku hanga,landscape,1924
1741.jpg,cc197149ecb2f36137461beab0d06fd3,La famille,Expressionism,portrait,1924
15669.jpg,c320a8df96c506c11af260bedd619f57,Fear,Expressionism,portrait,1924
11653.jpg,821cc8348e92c1dd6e2308b4d578fa25,Oarsmen on  the Marne ,Naïve Art (Primitivism),landscape,1925
101843.jpg,aa344e9aa644e0506a60917da0f29178,Three Prostitutes on the Street,Expressionism,genre painting,1925
10373.jpg,80687062449ff7454e2c8926be56f643,Lovers under lilies,Naïve Art (Primitivism),genre painting,1925
14774.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Pir Panjal ,Symbolism,landscape,1925
17345.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Saraha – the Blessed Arrow,Symbolism,symbolic painting,1925
12659.jpg,3937af6d364e2f24d1cce16fe3916536,"Advertisment for ""Norine""",Art Deco,advertisement,1925
1638.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Bucking Horse and Cowgirl ,Romanticism,genre painting,1925
17342.jpg,3937af6d364e2f24d1cce16fe3916536,"Advertisment for ""Norine""",Art Deco,advertisement,1925
1522.jpg,95170250b9a5101b11db6d60acfc9f86,Squash Blossoms,Precisionism,flower painting,1925
100585.jpg,fbaf536ad899a31e80be9ff101b119cc,MacNamara,American Realism,portrait,1925
17457.jpg,c16781c4321948227193214b68477a5c,Woman with Collie,Impressionism,sketch and study,1925
16131.jpg,c7410238d399d9f454123e59b059fdd2,The Guitar with Inlay,Cubism,still life,1925
18154.jpg,40f86d376acde0d9862ce7493745bdae,Figure at a Table (Portrait of My Sister),Post-Impressionism,portrait,1925
16947.jpg,d358dd4ecdf836e096f1ea4732120d86,Portrait of Miss Ruth Breslin,New Realism,portrait,1925
13191.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Pay Dirt ,Romanticism,genre painting,1925
10363.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Rocamadour Landscape,Magic Realism,cityscape,1925
101640.jpg,86b586678f7cf992338f6d715631b794,A cloud,Symbolism,cloudscape,1925
18508.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Mexico ,Romanticism,genre painting,1925
10253.jpg,fbaf536ad899a31e80be9ff101b119cc,Letecia,American Realism,portrait,1925
19927.jpg,86b586678f7cf992338f6d715631b794,Star light,Symbolism,landscape,1925
14421.jpg,7b7dc59fb61195be38845ea5b746c962,Composition A XXI,Constructivism,abstract,1925
100133.jpg,6b0977530441fce40ce3cdbeb4ecc06b,Composition,Abstract Art,abstract,1925
100836.jpg,e87972a61b3ea8056af087ca4d5a7d56,"Sir Hector Clare Cameron, President of the Faculty of Physicians and Surgeons of Glasgow",Realism,portrait,1925
14941.jpg,861c29e13205420326f7443ea77de5c9,Tulips ,Post-Impressionism,flower painting,1925
16124.jpg,86b586678f7cf992338f6d715631b794,Landscape with tall trees,Symbolism,sketch and study,1925
18855.jpg,1dfc4d9fc9461efb99a4138c1966e1b4,The Goldfish,Expressionism,animal painting,1925
12581.jpg,9dab8b8158b158b64cd858ca79a7893d,At the Window (also known as Portrait of Julia Sullivan Lynch) ,Impressionism,genre painting,1925
13283.jpg,c7410238d399d9f454123e59b059fdd2,Pierrot with Guitar,Cubism,portrait,1925
16192.jpg,0eeac4ecff259dc515be795e1a76019a,Portrait of Y.E. Kustodieva,Realism,portrait,1925
102443.jpg,e194986304d381e56ca87f11adab090b,The Crowding City ,Impressionism,cityscape,1925
15920.jpg,bf1267ceacfea1e3b977e5f3f904e0d6,Regatta,Expressionism,genre painting,1925
13271.jpg,3f8dc381ccfe9d5cc88b75970262715b,Still life,Expressionism,still life,1925
101915.jpg,e33fee698d813c2a474da5d3db0ec538,Man's Head,Cubism,portrait,1925
100267.jpg,00fc66616732eee998b037e68ab7fccf,Still Life ,Cubism,still life,1925
100582.jpg,83518d02afc5754dd9e79985f56c3355,Quay du Louvre,Post-Impressionism,cityscape,1925
11125.jpg,d4d9438fbca20e50a5417390c9bc7ab9,The Path intersect the Garden ,Post-Impressionism,landscape,1925
1138.jpg,861c29e13205420326f7443ea77de5c9,Ceres ,Post-Impressionism,cityscape,1925
12334.jpg,c9380d13360b37f21cfd174d92a7247e,Marusia,Realism,portrait,1925
16013.jpg,a026e2e430c9f2fa186b2f8b18106cca,Young man with hat ,Post-Impressionism,portrait,1925
102146.jpg,10fa8daca394c750f0112da41df65021,Bathing Woman,Surrealism,figurative,1925
101434.jpg,3937af6d364e2f24d1cce16fe3916536,Untitled,Surrealism,genre painting,1925
101663.jpg,795985c5c0e7c704a354a487bdffeef5,In Blue,Abstract Art,abstract,1925
13127.jpg,62b4406512c45730d2c7c40f5e3d0d12,She keeps her secret,Surrealism,symbolic painting,1925
102851.jpg,67180c1773a23cc1ea5af9b06aa162f3,Woman from Pozzuoli ,Magic Realism,,1925
102508.jpg,0052cc81f35d53736ab860be16fc07f4,The Red House,Post-Impressionism,landscape,1925
11960.jpg,a247e30c3ee8afa792fce2c25e3d3e8c,Autumn in the Park,Cubism,landscape,1925
15243.jpg,1dfc4d9fc9461efb99a4138c1966e1b4,Abstraction with Reference to a Flowering Tree,Abstract Art,abstract,1925
100247.jpg,5f5ecf8c4e2f99aaa28add458c113984,Portrait of Marquis Sommi,Art Deco,portrait,1925
1581.jpg,54d6336d904c5f5f0c5f45e009bb7a16,Landscape near the River Aare,Expressionism,landscape,1925
10128.jpg,5c147c5e335fa44f75dcbf7ac11a4f97,Daffodils ,Ink and wash painting,flower painting,1925
11622.jpg,349493c7240669fdf037e3d2c2fcd9a9,The Walchensee-Mountains Wreathed in Cloud,Impressionism,landscape,1925
1669.jpg,34a15cafb88ef8ec6354c305a83c30df,Sukhumi,Realism,landscape,1925
15934.jpg,4983b4d87ee395750382f01e1d0f192b,L'Afrique,Art Deco,allegorical painting,1925
18623.jpg,349493c7240669fdf037e3d2c2fcd9a9,The Fair Imperia,Expressionism,nude painting (nu),1925
17329.jpg,4f208b35593227fd5791a974b562a77c,La canzonettista,Magic Realism,genre painting,1925
101868.jpg,7b7dc59fb61195be38845ea5b746c962,The Law of Series,Dada,symbolic painting,1925
16113.jpg,0b54db7f05e151ca4573da981bfa111c,Composition,Cubism,abstract,1925
16227.jpg,7e49b917f3de3d5d4b26baefeb532138,A ponte de D. Maria,Orphism,landscape,1925
17620.jpg,7de8193051d790264349a4687e2dcb9d,Chess,Abstract Art,abstract,1925
16046.jpg,6e125ff7beb6150628a1f5d8b25b9685,J.B. und sein Engel,Dada,,1925
19385.jpg,bf1267ceacfea1e3b977e5f3f904e0d6,Gelmeroda IX ,Cubism,cityscape,1926
17296.jpg,ea01e7cc9e85f050a9532bf8bdd0b0f5,L’Alzana ,Magic Realism,genre painting,1926
11655.jpg,c5d221866879b9c2c6781275eebf7b68,Donna Seduta di Schiena,,nude painting (nu),1926
102004.jpg,48b59a894aafec218cbda701ca69da89,Self-portrait in a Velvet Dress,Naïve Art (Primitivism),self-portrait,1926
12698.jpg,24469767ca1b3b1707c5806ba71eaba8,Composition,Abstract Art,abstract,1926
14396.jpg,3937af6d364e2f24d1cce16fe3916536,The catapult of desert,Surrealism,symbolic painting,1926
100463.jpg,3937af6d364e2f24d1cce16fe3916536,"After the Water, the Clouds",Surrealism,symbolic painting,1926
11405.jpg,0eeac4ecff259dc515be795e1a76019a,Russian Venus,Art Nouveau (Modern),nude painting (nu),1926
1267.jpg,842ee3eb69739667200e5b92cb398824,Paisagem dos Pirineus (Cauterets),Post-Impressionism,landscape,1926
16314.jpg,cd1ff688ce2b082d7036ebb8ed2c2286,Still Life,Expressionism,still life,1926
18316.jpg,45f4183820ce1fa775f8a27d3120aad6,Podmoskovnaya youth. Ligachevo,Socialist Realism,portrait,1926
15712.jpg,95170250b9a5101b11db6d60acfc9f86,Slightly Open Clam Shell,Precisionism,still life,1926
19746.jpg,c7410238d399d9f454123e59b059fdd2,Bananas,Cubism,still life,1926
17599.jpg,95170250b9a5101b11db6d60acfc9f86,City Night,Precisionism,cityscape,1926
10292.jpg,0eeac4ecff259dc515be795e1a76019a,Portrait B.A.Gorin-Goryainov,Realism,portrait,1926
14422.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Navajo Trackers ,Romanticism,genre painting,1926
18966.jpg,0eeac4ecff259dc515be795e1a76019a,Portrait of Yuri Korvin-Krukovsky,Realism,sketch and study,1926
11122.jpg,82665201c4108381d854740ddcb86e67,Portrait of Louise Morgan,Realism,portrait,1926
100853.jpg,0eeac4ecff259dc515be795e1a76019a,The guy from Tula,Art Nouveau (Modern),design,1926
10541.jpg,0eeac4ecff259dc515be795e1a76019a,On the Volga,Realism,landscape,1926
11844.jpg,dd1632620669a880e3fc3896547c10ce,Love scene,Impressionism,genre painting,1926
1122.jpg,861c29e13205420326f7443ea77de5c9,"Mixed Fruit – Melon, Grapes and Apples ",Post-Impressionism,still life,1926
15876.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Fresnel. The peasant farm ,Expressionism,cityscape,1926
103102.jpg,0eeac4ecff259dc515be795e1a76019a,Portrait of V. Shishkov,Realism,portrait,1926
12556.jpg,8b0b3035149710416ea423a8ba49c0df,Goats at a Fountain,Impressionism,genre painting,1926
102070.jpg,bc0ddf03c667c5edb17982be481ef360,Yellow odalisque,Post-Impressionism,nude painting (nu),1926
101293.jpg,3f8dc381ccfe9d5cc88b75970262715b,Geghama mountains,Symbolism,landscape,1926
102081.jpg,7c98b429a2bb61258b16b080a91eb07a,"La Rue du Soleil, Port Vendres ",Art Nouveau (Modern),cityscape,1926
14865.jpg,d4d9438fbca20e50a5417390c9bc7ab9,Grandmother's house inhabit a forest ,Impressionism,landscape,1926
13791.jpg,a8da68256ffa6f9fee55bd7bb553652a,Nude in green chair,Impressionism,nude painting (nu),1926
19255.jpg,c5a5083e8f41a949727612fe5e0f5508,"Boat with Sail (Panormos, Tinos)",Expressionism,genre painting,1926
19077.jpg,795985c5c0e7c704a354a487bdffeef5,Development,Abstract Art,abstract,1926
12582.jpg,9bfa421135ab2d6a06156664b9479dd4,Davis House,New Realism,cityscape,1926
101798.jpg,131f6c460383023d9ecd361d4e740902,Self-Portrait in the Studio ,Magic Realism,self-portrait,1926
14037.jpg,dca7bd2f798a730c68be642a6f91dfaa,Animals,Analytical Realism,animal painting,1926
13331.jpg,5d5f7a155a3255d81429fb45f311af9a,Haven,Cubism,abstract,1926
10480.jpg,85428a58c41d91eabd3ab29fbc3fe7b6,Self-portrait,Realism,self-portrait,1926
17937.jpg,795985c5c0e7c704a354a487bdffeef5,Accent on rose,Abstract Art,abstract,1926
16141.jpg,bc37ade08ef16fae5e847cf2bb8ae6ce,"North Shore, Lake Superior",Art Deco,landscape,1926
100959.jpg,b9d0ce67c9f960733734aea3a7bd4339,Reveries,Symbolism,genre painting,1926
13536.jpg,7b792b423cef38dba8ddbd36a7f766e2,Fleurs: a still life with flowers,Expressionism,flower painting,1926
17818.jpg,7946146dbd92703e0d63b60c65fb155d,Maker of Dreams,Magic Realism,portrait,1926
16988.jpg,7946146dbd92703e0d63b60c65fb155d,I Slept With The Starlight On My Face ,Magic Realism,portrait,1926
1692.jpg,ce3d8977aae5986601232aa58d15282a,Spinner,Post-Impressionism,genre painting,1926
18990.jpg,978f7d1481cd14af8c4865e43bbf02a5,Sweetpeas and Butterflies,Shin-hanga,bird-and-flower painting,1926
101484.jpg,d7a0524829bc5180ea52fc2cd2fa879a,The Great Grandmother,Symbolism,portrait,1926
102872.jpg,24469767ca1b3b1707c5806ba71eaba8,Abstraction,Abstract Art,abstract,1927
18923.jpg,eca4e6b75d88dc798fcf1821aeb28f40,Camões lendo Os Lusíadas aos Frades de São Domingos,Realism,literary painting,1927
102662.jpg,80687062449ff7454e2c8926be56f643,Lovers with Flowers,Cubism,genre painting,1927
103017.jpg,623380370842e89bff6129c5eb6e8e53,Red Grouse Packing,Naturalism,wildlife painting,1927
101717.jpg,3937af6d364e2f24d1cce16fe3916536,The end of contemplation,Surrealism,symbolic painting,1927
102237.jpg,697371c23aeceaa4aee6d1a19fb04e49,Retrato de Mario de Andrade,Expressionism,portrait,1927
12390.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Tidings of the Eagle,Symbolism,symbolic painting,1927
100399.jpg,bc0ddf03c667c5edb17982be481ef360,"Reclining Nude, back ",Expressionism,nude painting (nu),1927
10723.jpg,2def0275aadb44b398aa3972489bef7f,Lyon,Expressionism,cityscape,1927
13284.jpg,c9e80af72fd40400177f5d60e126f44b,The Pink Door,Cubism,,1927
10005.jpg,861c29e13205420326f7443ea77de5c9,"Still Life with Jug, Melon, Grapes and Apples ",Post-Impressionism,,1927
101130.jpg,47c6f0a6bad0d8eada801eca07e58d32,Illustration for Oscar Wilde's 'Salome',Art Deco,illustration,1927
12657.jpg,1468ab18764365ded902fc726aec2c89,Procession in Crypt,Surrealism,genre painting,1927
14683.jpg,8cdd41002b7b5c5d112865054a7fe13e,Portrait,Expressionism,portrait,1927
14431.jpg,ed9cf03b71a8a71d41ecb4e8406a0877,Gypsy ,Symbolism,portrait,1927
16875.jpg,fbaf536ad899a31e80be9ff101b119cc,Charles O'Malley ,American Realism,portrait,1927
14807.jpg,0907f8bb4c2d3ebb08b59f263f71596a,Portrait of Madame Heim,Orphism,portrait,1927
16736.jpg,f383a2f449f42359b551077c91ff44ce,Threshold in Argeș Valley,Impressionism,landscape,1927
12627.jpg,c7410238d399d9f454123e59b059fdd2,Guitar and Music Paper,Cubism,still life,1927
18462.jpg,ce3d8977aae5986601232aa58d15282a,Forging of buffalo. Study.,Post-Impressionism,sketch and study,1927
16084.jpg,f5cd5910c4ad9657ed58a3c86481969c,Ulcică cu nalbe,Post-Impressionism,flower painting,1927
19491.jpg,8132d9d37c4ed26ff2a55a79654925e9,Shepherd and his Lover,Post-Impressionism,genre painting,1927
18537.jpg,ed9cf03b71a8a71d41ecb4e8406a0877,Self-portrait ,Symbolism,self-portrait,1927
10572.jpg,fbaf536ad899a31e80be9ff101b119cc,Bridgie (also known as Girl with Chinese Dress),American Realism,portrait,1927
17115.jpg,8b0b3035149710416ea423a8ba49c0df,An Old Italian Garden,Impressionism,genre painting,1927
17828.jpg,1dfc4d9fc9461efb99a4138c1966e1b4,Black Knight,Expressionism,portrait,1927
18070.jpg,45f4183820ce1fa775f8a27d3120aad6,Under condition of full co-operation,Socialist Realism,poster,1927
18601.jpg,c5789fb341de0b47c7bf5ac0817fe0d9,Portrait,Expressionism,portrait,1927
16945.jpg,861c29e13205420326f7443ea77de5c9,Aspidistra,Post-Impressionism,flower painting,1927
100276.jpg,9c8cb435575437c114bb2f855a42530f,Marina,Post-Impressionism,landscape,1927
10975.jpg,3f8dc381ccfe9d5cc88b75970262715b,On Marna. Yerevan.,Post-Impressionism,landscape,1927
15194.jpg,62b4406512c45730d2c7c40f5e3d0d12,"Cage, Forest and Black Sun Cage",Surrealism,symbolic painting,1927
102336.jpg,861c29e13205420326f7443ea77de5c9,Yellow Tulips and Statuette ,Post-Impressionism,,1927
19898.jpg,b36edf57ed623e40e433565053f5f6ca,A.B.C.,Cubism,abstract,1927
13542.jpg,df15e2d44c1501e7cf332d6aa5e7823e,Natatorium Undine,Naïve Art (Primitivism),mythological painting,1927
17537.jpg,10fa8daca394c750f0112da41df65021,Landscape (The Hare),Surrealism,landscape,1927
14062.jpg,c9380d13360b37f21cfd174d92a7247e,"Seated young man (study to ""Father Time"")",Naïve Art (Primitivism),nude painting (nu),1927
1491.jpg,c9380d13360b37f21cfd174d92a7247e,"Portrait of Nicolas, the Artist's Son",Futurism,portrait,1927
10808.jpg,5d5f7a155a3255d81429fb45f311af9a,Opus 14,Abstract Art,abstract,1927
100934.jpg,5c147c5e335fa44f75dcbf7ac11a4f97,Buffalo with calf ,Ink and wash painting,landscape,1927
14817.jpg,f92575e712f476dcaf6c73312dc1dd43,Figures at Work,Muralism,genre painting,1927
18872.jpg,8fc27c0692da2bccf57cdea68129db00,Portrait of N. N. Evreinov,Post-Impressionism,portrait,1927
18439.jpg,246d953276d4fc29e6c2f4ea4616daa5,Onions,Realism,still life,1927
13140.jpg,003cb9bdfadc23495b51a630f8af2570,Prairie Shower,Impressionism,cloudscape,1927
15105.jpg,b4b4adc247a5edb604ffe6ddc66f1832,"Kitchen (In the Kitchen, Room Interior)",Expressionism,genre painting,1927
13348.jpg,bceb8612acbfb70a877ebedb9b80b6f2,Composition No. 37,Concretism,abstract,1927
102479.jpg,2758fcef28414c3065d93ff791211566,Magic Mirror (Le miroir magique),Surrealism,illustration,1927
13253.jpg,c5789fb341de0b47c7bf5ac0817fe0d9,Boy outdoors,Expressionism,nude painting (nu),1927
16566.jpg,5f5ecf8c4e2f99aaa28add458c113984,The Pink Shirt,Art Deco,portrait,1927
17239.jpg,39c465a1d078121873a31807ce9dc2ed,Trumpet vase ,Art Nouveau (Modern),design,1928
12622.jpg,40b02cfc7d44302592370bb9feddc28a,"Nude, Red Hair, Standing",New Realism,nude painting (nu),1928
102370.jpg,3937af6d364e2f24d1cce16fe3916536,The familiar objects,Surrealism,symbolic painting,1928
12818.jpg,3937af6d364e2f24d1cce16fe3916536,The delights of landscape,Surrealism,symbolic painting,1928
15141.jpg,3937af6d364e2f24d1cce16fe3916536,The disguised symbol,Surrealism,symbolic painting,1928
12543.jpg,5492f3de0de95c559f5d2ebcffb084a6,Girls by the sea ,Expressionism,portrait,1928
101430.jpg,2def0275aadb44b398aa3972489bef7f,The Morabito of Temacina,Expressionism,portrait,1928
1701.jpg,0052cc81f35d53736ab860be16fc07f4,Abstraction ,Abstract Art,abstract,1928
10766.jpg,20b7a2829e49e35a04642211271ed63d,Nude at Door,Expressionism,nude painting (nu),1928
17931.jpg,40f86d376acde0d9862ce7493745bdae,Seated Girl Seen from the Back,Realism,portrait,1928
10491.jpg,9c61cdf020154ee2742d7f17629acafd,The Riding Crop,Art Deco,portrait,1928
102652.jpg,fbaf536ad899a31e80be9ff101b119cc,Blond Bridget Lavelle ,American Realism,portrait,1928
13018.jpg,2758fcef28414c3065d93ff791211566,Projet pour le miroir magique,Surrealism,symbolic painting,1928
19287.jpg,1f9ad6b45d337ea18d7bd2b829800856,Kitwancool,Post-Impressionism,landscape,1928
17827.jpg,0d7b9ca487e6b4665f70ba1b77604fd2,Surrealist Composition,Surrealism,abstract,1928
101039.jpg,40f86d376acde0d9862ce7493745bdae,The Bather,Surrealism,symbolic painting,1928
16485.jpg,6d1602ad0e3630b17bc31d2aa383c2ce,Cumberland Landscape (Northrigg Hill) ,Post-Impressionism,landscape,1928
11377.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Moroccan woman in white ,Art Deco,portrait,1928
19327.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Patio ,Expressionism,genre painting,1928
15170.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,A nun of Cassis ,Expressionism,portrait,1928
18172.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Senegalese soldier ,Expressionism,portrait,1928
14404.jpg,1468ab18764365ded902fc726aec2c89,Citadel of Calvi Corsica,Surrealism,landscape,1928
15171.jpg,9ff3c894ca7df0a9ed19d08f1634e074,The Treasure of Carcassonne,Art Nouveau (Modern),illustration,1928
100699.jpg,9ff3c894ca7df0a9ed19d08f1634e074,The Treasure of Carcassonne ,Art Nouveau (Modern),illustration,1928
12449.jpg,9ff3c894ca7df0a9ed19d08f1634e074,The Treasure of Carcassonne ,Art Nouveau (Modern),illustration,1928
18394.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Bastille ,Impressionism,cityscape,1928
100916.jpg,855baacfb3c92bca6700accbac624378,Crucifixion,Symbolism,religious painting,1928
13471.jpg,e3e5d377f3f20fd13a2a3d4d1e16eded,"Five Ships, Mount's Bay ",Naïve Art (Primitivism),marina,1928
12936.jpg,36b6d23e4197f03c6f7926334a3f45a6,Mt. Barker ,Impressionism,landscape,1928
102849.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Terem Yaroslavna ,Art Nouveau (Modern),design,1928
15976.jpg,69231ebf40bb8f4dca7e8117b31d1da0,Cortyard in Sunshine,Post-Impressionism,genre painting,1928
19364.jpg,b9497894ad2c06fc80e4b87a4e21e3a0,Still Life with Cat and Onions,Expressionism,still life,1928
11884.jpg,4030d6fc5a80030e74f7d7747aa4e27e,Fish and Crab,Expressionism,still life,1928
10471.jpg,fbaf536ad899a31e80be9ff101b119cc,Young Anthony,American Realism,portrait,1928
100922.jpg,8cdd41002b7b5c5d112865054a7fe13e,Boy with Arrow,Expressionism,genre painting,1928
13686.jpg,6b0977530441fce40ce3cdbeb4ecc06b,In the Mine,Socialist Realism,genre painting,1928
10082.jpg,00fc66616732eee998b037e68ab7fccf,Concert,Cubism,genre painting,1928
1719.jpg,d4d9438fbca20e50a5417390c9bc7ab9,The Sun shine on the Corner ,Post-Impressionism,interior,1928
15131.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,"Sharugon Monastery, Tibet",Symbolism,landscape,1928
12992.jpg,3937af6d364e2f24d1cce16fe3916536,The lining of sleep,Surrealism,symbolic painting,1928
18383.jpg,cfb50872a6068b8020a73676f97b3f1f,Walls of Monemvasia,Post-Impressionism,landscape,1928
13088.jpg,42201593b4deaa482e2109bc0e785e51,Barcelona,Surrealism,portrait,1928
18491.jpg,3937af6d364e2f24d1cce16fe3916536,The invention of life,Surrealism,symbolic painting,1928
100669.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Market in Marrakesh ,Expressionism,genre painting,1928
1901.jpg,30134467c49a3350f74b4311506f8386,Flowers on a Red Carpet,Post-Impressionism,flower painting,1928
102605.jpg,3f8dc381ccfe9d5cc88b75970262715b,Alexander Tamanyan,Expressionism,portrait,1928
16888.jpg,95170250b9a5101b11db6d60acfc9f86,East River from the Thirtieth Story of the Shelton Hotel,Precisionism,cityscape,1928
17568.jpg,fbaf536ad899a31e80be9ff101b119cc,Dark Bridget Lavelle,American Realism,portrait,1928
15279.jpg,3937af6d364e2f24d1cce16fe3916536,Man reading a newspaper,Surrealism,symbolic painting,1928
12069.jpg,45f4183820ce1fa775f8a27d3120aad6,Picking Apples,Socialist Realism,genre painting,1928
100911.jpg,19bf86183b442d420cd434daf8069769,Flannel flowers and gum leaves,Post-Impressionism,flower painting,1928
13998.jpg,20ad4b8323d892d215b6b11c7476ef78,Santissima Trinita,,,1928
18409.jpg,b7ada9d42549fd1a8a177f5c6347d254,Night of the Poor,Muralism,genre painting,1928
10955.jpg,54d6336d904c5f5f0c5f45e009bb7a16,Bank landscape,Post-Impressionism,landscape,1928
13534.jpg,e3e5d377f3f20fd13a2a3d4d1e16eded,P.Z. 11,Naïve Art (Primitivism),marina,1928
12378.jpg,613f56853ef16a2a9411dc06bf4367bc,Boy and Greengrocer,Expressionism,genre painting,1928
19453.jpg,4415dad1b56081b834a4542e511ae030,Reclining nude,Post-Impressionism,nude painting (nu),1928
18469.jpg,0d7b9ca487e6b4665f70ba1b77604fd2,Tête fantastique,Surrealism,figurative,1928
15356.jpg,1dfc4d9fc9461efb99a4138c1966e1b4,Neuer Stadtteil in M,Abstract Art,abstract,1928
100424.jpg,a675f2262f567821fe0e12124cf14e33,Diagonal komposition för tambur II,Concretism,abstract,1928
13244.jpg,062244b785e58518f2f189329633c59e,"Costume design for the Opera ""Prince Igor"" by Alexander Borodin ",Art Nouveau (Modern),design,1929
12296.jpg,8cdd41002b7b5c5d112865054a7fe13e,Mask Dance,Expressionism,genre painting,1929
1129.jpg,8cdd41002b7b5c5d112865054a7fe13e,Three Faces,Expressionism,sketch and study,1929
101917.jpg,62a37f405ba3b2160759e70ee2e917c3,Simultaneous Counter Composition,Neoplasticism,abstract,1929
1745.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,The Greatest and Holiest of Tangla,Symbolism,landscape,1929
13113.jpg,5f5ecf8c4e2f99aaa28add458c113984,My Portrait (Self-Portrait in the Green Bugatti),Art Deco,self-portrait,1929
11895.jpg,d8a0cefbc477d0fa4924201005397a6f,Tama River in Rain,Sōsaku hanga,landscape,1929
10191.jpg,6e48a922afad04d0dd1c26b9f9bbd051,God's Man,Expressionism,nude painting (nu),1929
13314.jpg,9ff3c894ca7df0a9ed19d08f1634e074,HITTY by Rachel Field,Art Nouveau (Modern),illustration,1929
17694.jpg,8cdd41002b7b5c5d112865054a7fe13e,Café Chantant II,Expressionism,genre painting,1929
13159.jpg,63d07e05a423fa94e6a21aa7931b395f,Landschaft mit freistehender Weide,Post-Impressionism,landscape,1929
17200.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Vitrage,Art Nouveau (Modern),religious painting,1929
18636.jpg,dca7bd2f798a730c68be642a6f91dfaa,The Narva Gates,Analytical Realism,cityscape,1929
1715.jpg,62b4406512c45730d2c7c40f5e3d0d12,Snow Flowers,Dada,abstract,1929
1500.jpg,30134467c49a3350f74b4311506f8386,The grey nude,Post-Impressionism,nude painting (nu),1929
1185.jpg,1468ab18764365ded902fc726aec2c89,Alfedena Abruzzi,Realism,landscape,1929
102546.jpg,14ca2cd12133edb1537d0d0c8e557e40,The family,Neoclassicism,portrait,1929
10096.jpg,9ed985537529bb0bbfa73a60517a9266,Landscape with Houses,Impressionism,landscape,1929
102954.jpg,f383a2f449f42359b551077c91ff44ce,Carpenters' Lunch,Impressionism,genre painting,1929
18259.jpg,f383a2f449f42359b551077c91ff44ce,Cradle Song (Nursery Rhymes),Impressionism,genre painting,1929
100130.jpg,e194986304d381e56ca87f11adab090b,On the Bank ,Impressionism,genre painting,1929
10895.jpg,69bd8917343cd2612cec83e224b124b3,The Poet Geo Bogza Shows His Head to the Landscape with Drills,Surrealism,symbolic painting,1929
10707.jpg,1dfc4d9fc9461efb99a4138c1966e1b4,Crystalline Landscape,Abstract Art,abstract,1929
19097.jpg,67881ce12ae195bfae24c608120c5b5a,Stamp,Expressionism,genre painting,1929
11008.jpg,ce3d8977aae5986601232aa58d15282a,Balaklava. Fishing nets.,Fauvism,landscape,1929
12617.jpg,3f8dc381ccfe9d5cc88b75970262715b,Armenian village,Expressionism,landscape,1929
18731.jpg,795985c5c0e7c704a354a487bdffeef5,Upward,Abstract Art,abstract,1929
14371.jpg,80687062449ff7454e2c8926be56f643,Fruits and Flowers ,Surrealism,still life,1929
1732.jpg,48b59a894aafec218cbda701ca69da89,Portrait of Virginia (Little Girl),Naïve Art (Primitivism),portrait,1929
10951.jpg,489c7bf979f6a993869fdc0ae7e4ae34,The Round Table,Expressionism,still life,1929
101344.jpg,9c61cdf020154ee2742d7f17629acafd,L'Abondance,Art Deco,allegorical painting,1929
102517.jpg,42201593b4deaa482e2109bc0e785e51,Untitled,Surrealism,nude painting (nu),1929
18832.jpg,69bd8917343cd2612cec83e224b124b3,Head and two boxers,Constructivism,figurative,1929
